name,poi_id,osm_way_id,osm_relation_id,building,amenity,leisure,way,geometry,centroid,area,area_ft2
,2320,1134718612,,yes,,,,"POLYGON ((55.2689308 25.1737265, 55.2689015 25.1738551, 55.2691788 25.1739067, 55.269208 25.1737781, 55.2689308 25.1737265))",POINT (55.26905477094863 25.17381660311133),,1
,2321,1134718614,,yes,,,,"POLYGON ((55.2686659 25.1735772, 55.2687249 25.1735866, 55.26873 25.1735602, 55.268671 25.1735508, 55.2686659 25.1735772))",POINT (55.26869795 25.1735687),,1
,2322,1134718616,,yes,,,,"POLYGON ((55.2690958 25.1736207, 55.2693275 25.1736655, 55.2693469 25.1735833, 55.2691152 25.1735385, 55.2690958 25.1736207))",POINT (55.269221349999995 25.173602000000002),,1
,2323,1134718618,,yes,,,,"POLYGON ((55.2694288 25.1754452, 55.2694654 25.1754509, 55.2694709 25.1754221, 55.2694343 25.1754164, 55.2694288 25.1754452))",POINT (55.269449849999994 25.175433649999995),,1
,2324,1134718620,,yes,,,,"POLYGON ((55.2693771 25.1753257, 55.2693705 25.1753573, 55.2695015 25.1753796, 55.269508 25.175348, 55.2693771 25.1753257))",POINT (55.26943926891708 25.17535265097506),,1
,2325,1134718622,,yes,,,,"POLYGON ((55.2709932 25.1746145, 55.2710452 25.1746201, 55.2710482 25.1745971, 55.2709961 25.1745916, 55.2709932 25.1746145))",POINT (55.27102069603828 25.174605824041222),,1
,2326,1134718623,,yes,,,,"POLYGON ((55.2709669 25.1746256, 55.2709313 25.174787, 55.2710042 25.1748002, 55.2710398 25.1746387, 55.2709669 25.1746256))",POINT (55.270985552755825 25.174712879566606),,1
,2327,1134718627,,yes,,,,"POLYGON ((55.2704603 25.1751154, 55.2703618 25.1755786, 55.2705081 25.1756041, 55.2706067 25.1751409, 55.2704603 25.1751154))",POINT (55.27048423085333 25.175359724644757),,1
,2328,1134718629,,yes,,,,"POLYGON ((55.2697145 25.175914, 55.2699071 25.1759478, 55.2699354 25.1758159, 55.2697428 25.1757821, 55.2697145 25.175914))",POINT (55.26982495000001 25.17586495),,1
,2329,1134718631,,yes,,,,"POLYGON ((55.2702262 25.175887, 55.2702015 25.1759968, 55.2702114 25.1759986, 55.2702573 25.1760071, 55.2702712 25.1760096, 55.2702958 25.1758998, 55.2702262 25.175887))",POINT (55.27024867243216 25.175948320346233),,1
,2330,1134718634,,yes,,,,"POLYGON ((55.2703901 25.1765108, 55.2704918 25.1765282, 55.2705126 25.1764283, 55.270411 25.1764109, 55.2703901 25.1765108))",POINT (55.270451371948276 25.176469557667488),,1
,2331,1134718636,,yes,,,,"POLYGON ((55.2690431 25.1758481, 55.2691044 25.1758545, 55.2691071 25.1758335, 55.2690457 25.1758272, 55.2690431 25.1758481))",POINT (55.269075101891545 25.17584082529766),,1
,2332,1134718638,,yes,,,,"POLYGON ((55.2688935 25.1757404, 55.2691014 25.1757762, 55.2691163 25.1757055, 55.2689084 25.1756697, 55.2688935 25.1757404))",POINT (55.269004900000006 25.175722949999997),,1
,2333,1134718639,,yes,,,,"POLYGON ((55.2686672 25.1756943, 55.2688677 25.1757285, 55.2688825 25.1756577, 55.268682 25.1756235, 55.2686672 25.1756943))",POINT (55.26877485 25.175675999999996),,1
,2334,1134718640,,yes,,,,"POLYGON ((55.2683615 25.1756448, 55.2686371 25.1757012, 55.2686561 25.175625, 55.2683805 25.1755686, 55.2683615 25.1756448))",POINT (55.2685088 25.1756349),,1
,2335,1134718642,,yes,,,,"POLYGON ((55.2686477 25.1758215, 55.2688472 25.1758482, 55.2688584 25.1757795, 55.268659 25.1757528, 55.2686477 25.1758215))",POINT (55.268753071370796 25.17580050238456),,1
,2336,1134718644,,yes,,,,"POLYGON ((55.2681945 25.1757472, 55.2683159 25.1757639, 55.2683278 25.1756927, 55.2682064 25.175676, 55.2681945 25.1757472))",POINT (55.268261149999994 25.17571995),,1
,2337,1134718646,,yes,,,,"POLYGON ((55.2696983 25.1763899, 55.2698331 25.176411, 55.2698403 25.1763729, 55.2697056 25.1763519, 55.2696983 25.1763899))",POINT (55.26976934866331 25.176381431498054),,1
,2338,1134718648,,yes,,,,"POLYGON ((55.2694194 25.1763555, 55.2694844 25.1763563, 55.2694852 25.1763078, 55.2694202 25.176307, 55.2694194 25.1763555))",POINT (55.2694523 25.17633165),,1
,2339,1134718650,,yes,,,,"POLYGON ((55.2691701 25.1760129, 55.2694038 25.1760578, 55.2694375 25.1759141, 55.2692038 25.1758692, 55.2691701 25.1760129))",POINT (55.269303799999996 25.1759635),,1
,2340,1134718652,,yes,,,,"POLYGON ((55.2689522 25.1760984, 55.2690961 25.1761257, 55.269152 25.1758849, 55.269008 25.1758575, 55.2689522 25.1760984))",POINT (55.269052074950764 25.17599160781454),,1
,2341,1134718653,,yes,,,,"POLYGON ((55.2688788 25.1759988, 55.2689706 25.1760082, 55.268978 25.1759492, 55.2688862 25.1759398, 55.2688788 25.1759988))",POINT (55.26892839999999 25.175974),,1
,2342,1134718654,,yes,,,,"POLYGON ((55.2686428 25.1761822, 55.2687997 25.1762034, 55.2688178 25.1760934, 55.2686609 25.1760722, 55.2686428 25.1761822))",POINT (55.26873029999999 25.1761378),,1
,2343,1134718656,,yes,,,,"POLYGON ((55.2684428 25.1760658, 55.2686091 25.1760968, 55.2686297 25.1760064, 55.2684635 25.1759753, 55.2684428 25.1760658))",POINT (55.26853625679965 25.176036075099525),,1
,2344,1134723350,,yes,,,,"POLYGON ((55.2792778 25.1755733, 55.2792367 25.1755711, 55.27924 25.1755211, 55.279475 25.1755338, 55.2794661 25.1756702, 55.2792722 25.1756598, 55.2792778 25.1755733))",POINT (55.27936531661841 25.175593206060043),,1
,2345,1134723353,,yes,,,,"POLYGON ((55.279326 25.1752018, 55.2792835 25.1751998, 55.2792859 25.1751594, 55.2795223 25.1751707, 55.2795145 25.1753038, 55.2793005 25.1752936, 55.2793025 25.1752587, 55.2793226 25.1752597, 55.279326 25.1752018))",POINT (55.27941168325689 25.175230552778114),,1
,2346,1134723356,,yes,,,,"POLYGON ((55.2782923 25.1747444, 55.2785045 25.1747829, 55.2785312 25.1746626, 55.2782856 25.174618, 55.2782755 25.1746637, 55.2783088 25.1746697, 55.2782923 25.1747444))",POINT (55.27840528308205 25.17470012980113),,1
,2347,1134725641,,yes,,,,"POLYGON ((55.2701237 25.1788362, 55.2701786 25.1788389, 55.2701914 25.1786238, 55.2701365 25.1786211, 55.2701237 25.1788362))",POINT (55.27015754999999 25.178729999999995),,1
,2348,1134725642,,yes,,,,"POLYGON ((55.2700982 25.1783674, 55.2702467 25.178524, 55.2702737 25.178503, 55.2701252 25.1783465, 55.2700982 25.1783674))",POINT (55.2701859742158 25.17843525204366),,1
,2349,1134725644,,yes,,,,"POLYGON ((55.2713198 25.1801182, 55.2713543 25.1801409, 55.271364 25.1801289, 55.2713294 25.1801062, 55.2713198 25.1801182))",POINT (55.27134188683721 25.18012355488292),,1
,2350,1134725645,,yes,,,,"POLYGON ((55.2712706 25.1800858, 55.271303 25.1801144, 55.2713148 25.1801034, 55.2712824 25.1800749, 55.2712706 25.1800858))",POINT (55.271292710970066 25.180094637701508),,1
,2351,1134725647,,yes,,,,"POLYGON ((55.2714557 25.180255, 55.2714802 25.1802307, 55.271438 25.1801959, 55.2714136 25.1802202, 55.2714557 25.180255))",POINT (55.271446884159275 25.180225452757842),,1
,2352,1134725649,,yes,,,,"POLYGON ((55.2700979 25.1763072, 55.2701137 25.1762819, 55.2701369 25.1762616, 55.2701654 25.1762481, 55.2702003 25.1761173, 55.2703114 25.1761411, 55.2702844 25.1762733, 55.2703032 25.1762969, 55.270314 25.1763244, 55.2703158 25.1763535, 55.2703084 25.1763818, 55.2702925 25.1764072, 55.2702694 25.1764274, 55.2702409 25.1764409, 55.2702093 25.1764467, 55.2701773 25.1764441, 55.2701473 25.1764335, 55.2701219 25.1764157, 55.270103 25.1763921, 55.2700923 25.1763646, 55.2700905 25.1763355, 55.2700979 25.1763072))",POINT (55.27021421716386 25.176299911888194),,1
,2353,1134726034,,yes,,,,"POLYGON ((55.2781323 25.1756085, 55.2781972 25.1756561, 55.2782137 25.1756376, 55.2782585 25.1756704, 55.2783818 25.1755326, 55.2782722 25.1754522, 55.2781323 25.1756085))",POINT (55.27825853818987 25.175565851130447),,1
,2354,1134726036,,yes,,,,"POLYGON ((55.2784885 25.1758899, 55.2786378 25.1759559, 55.2786628 25.1759096, 55.2786346 25.1758971, 55.2787228 25.1757336, 55.2786018 25.1756801, 55.2784885 25.1758899))",POINT (55.27860716149897 25.175817385615105),,1
,2355,1134726038,,yes,,,,"POLYGON ((55.27743 25.1750365, 55.2775467 25.1749296, 55.2775976 25.1749751, 55.2776292 25.1749461, 55.2776538 25.1749681, 55.2776712 25.1749521, 55.277715 25.1749913, 55.2775776 25.1751173, 55.2775941 25.175132, 55.2775681 25.1751558, 55.2774907 25.1750866, 55.2774582 25.1751164, 55.2774214 25.1750835, 55.2774516 25.1750559, 55.27743 25.1750365))",POINT (55.27756064121863 25.17503343112601),,1
,2356,1134726039,,yes,,,,"POLYGON ((55.2772615 25.1749126, 55.277301 25.1749468, 55.2772831 25.1749637, 55.2773581 25.1750287, 55.2774369 25.1749542, 55.2774261 25.1749449, 55.2775387 25.1748385, 55.2774349 25.1747486, 55.2772615 25.1749126))",POINT (55.277395387698036 25.17488643028084),,1
,2357,1134738054,,yes,,,,"POLYGON ((55.278438 25.1763648, 55.2784995 25.1763915, 55.2784829 25.1764229, 55.2785697 25.1764606, 55.2786615 25.1762874, 55.2785696 25.1762475, 55.2785869 25.1762149, 55.2785477 25.1761979, 55.2785325 25.1762266, 55.2785152 25.1762191, 55.278438 25.1763648))",POINT (55.278548484759085 25.176331415151605),,1
,2358,1134738056,,yes,,,,"POLYGON ((55.2780436 25.1761165, 55.2781 25.176153, 55.278078 25.1761807, 55.2781539 25.1762299, 55.2782779 25.1760733, 55.2781971 25.1760209, 55.2782146 25.1759987, 55.2781801 25.1759764, 55.2781648 25.1759957, 55.278148 25.1759847, 55.2780436 25.1761165))",POINT (55.27815825213645 25.17610112867013),,1
,2359,1134738058,,yes,,,,"POLYGON ((55.2798335 25.1757069, 55.2798337 25.17583, 55.2800854 25.1758296, 55.2800853 25.1757896, 55.2800563 25.1757896, 55.2800562 25.1757484, 55.2800848 25.1757483, 55.2800847 25.1757064, 55.2798335 25.1757069))",POINT (55.279954898891795 25.17576822187083),,1
,2360,1134738060,,yes,,,,"POLYGON ((55.2798371 25.1754775, 55.2800794 25.1754799, 55.2800801 25.175428, 55.2800611 25.1754278, 55.280062 25.1753532, 55.2798387 25.175351, 55.2798371 25.1754775))",POINT (55.279953633519426 25.175416652084277),,1
,2361,1134738062,,yes,,,,"POLYGON ((55.2798354 25.1751249, 55.280074 25.1751276, 55.2800751 25.1750475, 55.2800493 25.1750472, 55.28005 25.1749974, 55.2798371 25.1749951, 55.2798369 25.1750137, 55.2798354 25.1751249))",POINT (55.27995097495889 25.17506299889596),,1
,2362,1134738063,,yes,,,,"POLYGON ((55.2777185 25.1748168, 55.2779131 25.1748521, 55.2779294 25.1747784, 55.2779531 25.1747826, 55.2779634 25.1747359, 55.2777281 25.1746933, 55.277715 25.1747523, 55.2777321 25.1747554, 55.2777185 25.1748168))",POINT (55.27783030611089 25.174771522662127),,1
,2363,1134742220,,yes,,,,"POLYGON ((55.2773016 25.17558, 55.2773579 25.1756195, 55.2773373 25.1756436, 55.2774126 25.1756964, 55.2775446 25.1755423, 55.2774707 25.1754905, 55.2774952 25.1754618, 55.2774549 25.1754336, 55.2774285 25.1754645, 55.2774111 25.1754523, 55.2773016 25.17558))",POINT (55.27742197146438 25.175564433339176),,1
,2364,1134742222,,yes,,,,"POLYGON ((55.2769582 25.1753024, 55.2770099 25.175351, 55.2770224 25.1753402, 55.2770761 25.1753907, 55.2772406 25.1752472, 55.277191 25.1752006, 55.2771708 25.1752182, 55.2771149 25.1751657, 55.2769582 25.1753024))",POINT (55.27709804464407 25.175277134024185),,1
,2365,1134742224,,yes,,,,"POLYGON ((55.2766547 25.174991, 55.2767288 25.1750651, 55.2767567 25.1750422, 55.2767905 25.175076, 55.2769218 25.1749683, 55.2769101 25.1749566, 55.2769397 25.1749324, 55.2769096 25.1749024, 55.2768836 25.1749237, 55.2768174 25.1748576, 55.2766547 25.174991))",POINT (55.27679683147064 25.174970991890795),,1
,2366,1134745952,,yes,,,,"POLYGON ((55.280401 25.1752031, 55.280353 25.1752029, 55.2803532 25.1751558, 55.2805882 25.1751567, 55.2805876 25.1752874, 55.2803808 25.1752866, 55.2803809 25.1752656, 55.2804007 25.1752657, 55.280401 25.1752031))",POINT (55.28048303437446 25.175219002205157),,1
,2367,1134745954,,yes,,,,"POLYGON ((55.280367 25.1749288, 55.2805667 25.1749306, 55.2805682 25.1747993, 55.2803445 25.1747973, 55.280344 25.1748401, 55.2803861 25.1748405, 55.2803855 25.1748964, 55.2803674 25.1748963, 55.280367 25.1749288))",POINT (55.280466750154275 25.174862113226652),,1
,2368,1134745955,,yes,,,,"POLYGON ((55.2803592 25.1746941, 55.2803603 25.1746308, 55.2806001 25.1746344, 55.280599 25.1746979, 55.2805798 25.1746976, 55.2805785 25.1747679, 55.2803816 25.174765, 55.2803829 25.1746945, 55.2803592 25.1746941))",POINT (55.28048015848558 25.174696230205996),,1
,2369,1134745957,,yes,,,,"POLYGON ((55.2803745 25.1754677, 55.2805738 25.175469, 55.2805743 25.1754027, 55.2805948 25.1754028, 55.2805953 25.1753469, 55.2803556 25.1753453, 55.2803551 25.175405, 55.280375 25.1754052, 55.2803745 25.1754677))",POINT (55.280474494772854 25.175404407084102),,1
,2370,1134747890,,yes,,,,"POLYGON ((55.2683407 25.1746822, 55.2684011 25.1746892, 55.2684081 25.1746397, 55.2683477 25.1746327, 55.2683407 25.1746822))",POINT (55.2683744 25.17466095),,1
,2371,1134747892,,yes,,,,"POLYGON ((55.2700441 25.1759257, 55.2700424 25.1759567, 55.2700879 25.1759587, 55.2700896 25.1759277, 55.2700441 25.1759257))",POINT (55.27006600000001 25.175942200000005),,1
,2372,1134747894,,yes,,,,"POLYGON ((55.2696469 25.1753503, 55.2696674 25.1753515, 55.2696703 25.1753114, 55.2696498 25.1753102, 55.2696469 25.1753503))",POINT (55.2696586 25.175330849999998),,1
,2373,1134752105,,yes,,,,"POLYGON ((55.2805162 25.1763671, 55.2805541 25.1763667, 55.2805535 25.1763191, 55.2805155 25.1763195, 55.2805162 25.1763671))",POINT (55.280534824787274 25.176343089549896),,1
,2374,1134752106,,yes,,,,"POLYGON ((55.2805633 25.1763686, 55.2806106 25.1763681, 55.28061 25.1763183, 55.2805628 25.1763187, 55.2805633 25.1763686))",POINT (55.28058666727541 25.176343433962455),,1
,2375,1135059875,,yes,,,,"POLYGON ((55.25799 25.1925229, 55.2580297 25.1925609, 55.2580739 25.1925231, 55.2580342 25.1924851, 55.25799 25.1925229))",POINT (55.258031949999996 25.192523),,1
,2376,1135063645,,yes,,,,"POLYGON ((55.2628057 25.1775144, 55.2628574 25.1775759, 55.2629196 25.177533, 55.2628679 25.1774716, 55.2628057 25.1775144))",POINT (55.262862648349284 25.17752373306377),,1
,2377,1135063647,,yes,,,,"POLYGON ((55.2620607 25.1780084, 55.2620363 25.1780255, 55.2620591 25.1780522, 55.2620835 25.1780351, 55.2620607 25.1780084))",POINT (55.2620599 25.1780303),,1
,2378,1135063649,,yes,,,,"POLYGON ((55.2620149 25.1780405, 55.2619959 25.1780538, 55.2620187 25.1780805, 55.2620378 25.1780672, 55.2620149 25.1780405))",POINT (55.26201683385556 25.178060505497168),,1
,2379,1135063651,,yes,,,,"POLYGON ((55.2588552 25.1754442, 55.2588782 25.1754678, 55.2589041 25.1754472, 55.2588811 25.1754236, 55.2588552 25.1754442))",POINT (55.25887965 25.1754457),,1
,2380,1135063653,,yes,,,,"POLYGON ((55.2579554 25.1757558, 55.2579975 25.1757242, 55.2579302 25.1756509, 55.2578882 25.1756825, 55.2579554 25.1757558))",POINT (55.257942835015 25.175703357000234),,1
,2381,1135063655,,yes,,,,"POLYGON ((55.2580612 25.1758932, 55.2581087 25.1758557, 55.2580579 25.1758029, 55.2580104 25.1758403, 55.2580612 25.1758932))",POINT (55.25805955061259 25.175848033429304),,1
,2382,1135063656,,yes,,,,"POLYGON ((55.2576565 25.1773025, 55.257815 25.1771887, 55.2577902 25.1771604, 55.2576317 25.1772742, 55.2576565 25.1773025))",POINT (55.25772335 25.17723145),,1
,2383,1135063657,,yes,,,,"POLYGON ((55.2579897 25.1770918, 55.258036 25.1770597, 55.2580038 25.1770218, 55.2579576 25.177054, 55.2579897 25.1770918))",POINT (55.25799678640147 25.17705681810147),,1
,2384,1135063659,,yes,,,,"POLYGON ((55.2606534 25.1781024, 55.2607016 25.1780683, 55.2606738 25.1780363, 55.2606257 25.1780704, 55.2606534 25.1781024))",POINT (55.260663633476874 25.17806934953489),,1
,2385,1135063661,,yes,,,,"POLYGON ((55.2626111 25.1795856, 55.2626424 25.1795631, 55.2626281 25.1795468, 55.2625968 25.1795693, 55.2626111 25.1795856))",POINT (55.262619599999994 25.179566199999996),,1
,2386,1135079474,,yes,,,,"POLYGON ((55.2587048 25.1721546, 55.2587572 25.1721129, 55.2587221 25.1720767, 55.2586697 25.1721184, 55.2587048 25.1721546))",POINT (55.258713449999995 25.172115650000002),,1
,2387,1135079475,,yes,,,,"POLYGON ((55.258086 25.1726167, 55.2581257 25.1725848, 55.2580724 25.1725305, 55.2580327 25.1725624, 55.258086 25.1726167))",POINT (55.258079200000005 25.172573600000007),,1
,2388,1135079482,,yes,,,,"POLYGON ((55.2602266 25.1736402, 55.2602777 25.1736083, 55.2602388 25.1735573, 55.2601877 25.1735892, 55.2602266 25.1736402))",POINT (55.2602327 25.173598750000004),,1
,2389,1135084563,,yes,,,,"POLYGON ((55.2582006 25.1720029, 55.2581401 25.1719373, 55.2581202 25.1719157, 55.2580724 25.1719517, 55.2581528 25.172039, 55.2582006 25.1720029))",POINT (55.258136503279005 25.171977337741566),,1
,2390,1135084565,,yes,,,,"POLYGON ((55.2578421 25.1723031, 55.2579018 25.1723662, 55.2579622 25.1723194, 55.2579269 25.1722822, 55.2579126 25.1722933, 55.2578881 25.1722674, 55.2578421 25.1723031))",POINT (55.25790154835753 25.172315186757537),,1
,2391,1135084566,,yes,,,,"POLYGON ((55.2578054 25.17218, 55.2578881 25.1722674, 55.2579126 25.1722933, 55.2579269 25.1722822, 55.2579553 25.1722602, 55.2579321 25.1722357, 55.2579837 25.1721958, 55.2579992 25.1722122, 55.2580287 25.1721893, 55.2579114 25.1720652, 55.2578334 25.1721256, 55.2578838 25.1721789, 55.2578679 25.1721913, 55.2578353 25.1721568, 55.2578054 25.17218))",POINT (55.25791278137312 25.172176383330097),,1
,2392,1135084569,,yes,,,,"POLYGON ((55.2577604 25.1722737, 55.2578022 25.1722401, 55.257755 25.172192, 55.2577354 25.1721719, 55.2577276 25.172164, 55.2576858 25.1721976, 55.2577604 25.1722737))",POINT (55.25774399354023 25.172218849169578),,1
,2393,1135093713,,yes,,,,"POLYGON ((55.2579624 25.1720348, 55.2580303 25.1719835, 55.2580105 25.171962, 55.2579595 25.1720005, 55.2579417 25.1719812, 55.2579248 25.171994, 55.2579624 25.1720348))",POINT (55.25797834315366 25.17199818894908),,1
Hotel Indigo Dubai Downtown,2394,1135144496,,yes,,,,"POLYGON ((55.2872005 25.1929447, 55.2871844 25.1927718, 55.2870146 25.1927181, 55.2868699 25.1926723, 55.2868417 25.1926541, 55.2868196 25.1926346, 55.2867975 25.1926077, 55.2868887 25.1926061, 55.2870307 25.1926037, 55.2870287 25.1924404, 55.2866565 25.1924441, 55.286617 25.1924526, 55.2865814 25.1924683, 55.2864553 25.1925503, 55.286572 25.1926765, 55.2866238 25.1927342, 55.286654 25.1927554, 55.2866922 25.1927754, 55.287032 25.1928886, 55.2872005 25.1929447))",POINT (55.286834329454955 25.19265309485107),,1
SITE,2395,1135724364,,yes,,,,"POLYGON ((55.2594459 25.2049573, 55.2585833 25.2054155, 55.2582786 25.2049457, 55.258682 25.2047321, 55.2588408 25.2049845, 55.2593 25.2047321, 55.2594459 25.2049573))",POINT (55.25881215647345 25.205036795818117),,1
,2396,1135752576,,construction,,,,"POLYGON ((55.2703342 25.1911117, 55.2707875 25.1907706, 55.2703792 25.1902631, 55.2698091 25.1906374, 55.2703342 25.1911117))",POINT (55.270318197517085 25.190690341785167),,1
,2397,1138292551,,yes,,,,"POLYGON ((55.2675833 25.1845443, 55.2676671 25.1846311, 55.2677318 25.1845799, 55.267648 25.1844931, 55.2675833 25.1845443))",POINT (55.267657549999996 25.184562099999997),,1
,2398,1138292553,,yes,,,,"POLYGON ((55.2677891 25.1843841, 55.2678663 25.1844666, 55.2678991 25.1844415, 55.267822 25.1843589, 55.2677891 25.1843841))",POINT (55.26784410338264 25.18441275103785),,1
,2399,1138292554,,yes,,,,"POLYGON ((55.2677462 25.1844169, 55.2678287 25.1845012, 55.2678592 25.1844768, 55.2677767 25.1843925, 55.2677462 25.1844169))",POINT (55.2678027 25.18444685),,1
,2400,1138292555,,yes,,,,"POLYGON ((55.26805 25.1845916, 55.2681214 25.1846705, 55.2682782 25.1845544, 55.2682068 25.1844755, 55.26805 25.1845916))",POINT (55.26816409999999 25.184572999999997),,1
,2401,1138292556,,yes,,,,"POLYGON ((55.2682068 25.1844755, 55.2681358 25.184397, 55.267979 25.1845131, 55.26805 25.1845916, 55.2682068 25.1844755))",POINT (55.268092900000006 25.1844943),,1
,2402,1138292557,,yes,,,,"POLYGON ((55.270586 25.1891256, 55.2706276 25.1892688, 55.2707466 25.1892406, 55.270705 25.1890974, 55.270586 25.1891256))",POINT (55.270666299999995 25.189183099999997),,1
,2403,1138294050,,yes,,,,"POLYGON ((55.267877 25.1848289, 55.2678904 25.1848441, 55.2679326 25.1848135, 55.2679192 25.1847984, 55.267877 25.1848289))",POINT (55.267904787275675 25.184821236857694),,1
,2404,1138294052,,yes,,,,"POLYGON ((55.2679313 25.1846238, 55.2679977 25.1846978, 55.2680585 25.1846532, 55.2679921 25.1845791, 55.2679313 25.1846238))",POINT (55.26799489920503 25.184638466482916),,1
,2405,1138294054,,yes,,,,"POLYGON ((55.2679192 25.1845285, 55.2679642 25.184574, 55.2679846 25.1845575, 55.2679397 25.184512, 55.2679192 25.1845285))",POINT (55.26795191312582 25.18454299103948),,1
